fold,run_id,route,duration_s,model_err_m,baseline_err_m,oracle_err_m,model_drift_pct
1,S-S2#1,S/S2,30.0,13.56,109.156,8.191,4.967
1,S-S2#1,S/S2,30.0,6.787,538.663,3.965,1.976
1,S-S2#1,S/S2,30.0,11.885,159.834,3.077,3.002
1,S-S2#1,S/S2,30.0,45.049,107.374,1.644,10.705
1,S-S2#1,S/S2,30.0,25.097,49.126,3.701,5.83
1,S-S2#1,S/S2,30.0,35.147,85.676,13.297,8.095
1,S-S2#1,S/S2,30.0,17.167,57.448,6.656,4.317
1,S-S2#1,S/S2,30.0,8.566,55.889,4.706,2.675
1,S-S2#1,S/S2,30.0,15.905,71.801,3.713,6.489
1,S-S2#1,S/S2,30.0,10.617,47.252,2.682,4.996
1,S-S2#1,S/S2,30.0,50.066,254.574,1.84,19.715
1,S-S2#1,S/S2,30.0,53.286,118.791,2.345,17.208
1,S-S2#1,S/S2,30.0,26.714,200.978,7.465,7.357
1,S-S2#1,S/S2,30.0,15.48,48.341,2.166,3.982
1,S-S2#1,S/S2,30.0,14.719,41.732,3.578,3.535
1,S-S2#1,S/S2,30.0,39.485,70.917,9.351,9.037
1,S-S2#1,S/S2,30.0,53.265,48.632,6.299,11.844
1,S-S2#1,S/S2,30.0,34.481,62.391,7.274,7.829
1,S-S2#1,S/S2,30.0,7.598,36.696,9.124,1.771
1,S-S2#1,S/S2,30.0,20.582,11.12,9.012,4.851
1,S-S2#1,S/S2,30.0,28.74,22.786,16.153,6.843
1,S-S2#1,S/S2,30.0,16.15,51.891,9.022,3.923
1,S-S2#1,S/S2,30.0,31.716,128.979,29.675,8.079
1,S-S2#1,S/S2,30.0,76.045,210.076,22.066,23.305
1,S-S2#1,S/S2,30.0,80.992,157.957,10.714,36.709
1,S-S2#1,S/S2,30.0,59.393,312.652,17.722,28.594
1,S-S2#1,S/S2,30.0,13.184,312.176,24.408,4.954
1,S-S2#1,S/S2,30.0,33.309,171.747,22.952,8.528
1,S-S2#1,S/S2,30.0,70.973,31.637,16.488,16.431
1,S-S2#1,S/S2,30.0,68.322,60.336,11.322,15.671
1,S-S2#1,S/S2,30.0,11.381,210.798,9.913,3.084
1,S-S2#1,S/S2,30.0,37.152,143.089,4.885,13.857
1,S-S2#1,S/S2,30.0,25.037,50.404,4.952,13.99
1,S-S2#1,S/S2,30.0,32.531,93.8,2.434,33.681
1,S-S2#1,S/S2,30.0,35.485,194.683,1.387,77.963
1,S-S2#1,S/S2,30.0,0.979,1.298,1.314,49.867
1,S-S2#1,S/S2,30.0,10.075,18.787,1.755,50.95
1,S-S2#1,S/S2,30.0,10.929,33.18,2.389,24.233
1,S-S2#1,S/S2,30.0,21.647,148.025,18.015,13.467
1,S-S2#1,S/S2,30.0,73.18,229.65,27.294,31.208
1,S-S2#1,S/S2,30.0,65.915,132.277,6.715,29.45
1,S-S2#1,S/S2,30.0,93.661,199.759,3.618,51.86
1,S-S2#1,S/S2,30.0,21.988,135.591,3.087,10.29
1,S-S2#1,S/S2,30.0,43.122,199.695,12.851,12.688
1,S-S2#1,S/S2,30.0,46.834,142.266,2.49,11.406
1,S-S2#1,S/S2,30.0,57.481,135.461,16.034,13.493
1,S-S2#1,S/S2,30.0,49.797,90.743,14.907,11.427
1,S-S2#1,S/S2,30.0,60.498,122.569,13.589,13.92
1,S-S2#1,S/S2,30.0,56.693,135.044,14.565,13.116
1,S-S2#1,S/S2,30.0,32.145,153.28,11.786,7.65
1,S-S2#1,S/S2,30.0,23.033,86.195,5.988,6.353
1,S-S2#1,S/S2,30.0,55.41,216.622,0.74,24.337
1,S-S2#1,S/S2,30.0,73.515,313.496,0.989,83.132
1,S-S2#1,S/S2,30.0,3.269,21.386,2.386,71.29
1,S-S2#1,S/S2,30.0,2.082,1.904,1.853,88.032
1,S-S2#1,S/S2,30.0,0.951,0.802,0.85,54.534
1,S-S2#1,S/S2,30.0,1.067,0.889,0.894,69.822
1,S-S2#1,S/S2,30.0,1.28,1.144,1.204,81.878
1,S-S2#1,S/S2,30.0,1.177,1.178,1.239,79.335
1,S-S2#1,S/S2,30.0,1.035,1.088,1.115,90.965
1,S-S2#1,S/S2,30.0,3.775,21.054,1.132,17.718
1,S-S2#1,S/S2,30.0,15.627,105.124,6.06,14.943
1,S-S2#1,S/S2,30.0,40.976,219.986,12.221,18.695
1,S-S2#1,S/S2,30.0,35.684,127.651,8.25,10.945
1,S-S2#1,S/S2,30.0,39.217,47.78,10.389,10.418
1,S-S2#1,S/S2,30.0,65.482,44.036,8.53,19.031
1,S-S2#1,S/S2,30.0,68.35,170.808,3.844,29.993
1,S-S2#1,S/S2,30.0,48.424,235.67,1.262,31.122
1,S-S2#1,S/S2,30.0,14.885,181.889,6.114,7.866
1,S-S2#1,S/S2,30.0,11.677,242.325,14.354,3.738
1,S-S2#1,S/S2,30.0,17.024,283.365,12.165,4.508
1,S-S2#1,S/S2,30.0,37.192,281.689,7.901,12.336
1,S-S2#1,S/S2,30.0,40.621,227.284,1.768,17.795
1,S-S2#1,S/S2,30.0,35.474,87.039,1.05,25.403
1,S-S2#1,S/S2,30.0,25.399,52.262,1.579,24.888
1,S-S2#1,S/S2,30.0,27.872,251.913,1.84,70.613
1,S-S2#1,S/S2,30.0,1.6,1.456,1.405,84.188
1,S-S2#1,S/S2,30.0,17.711,54.701,2.649,32.03
1,S-S2#1,S/S2,30.0,31.834,126.82,3.457,21.368
1,S-S2#1,S/S2,30.0,41.291,181.119,5.309,16.353
1,S-S2#1,S/S2,30.0,72.772,510.403,5.907,22.552
1,S-S2#1,S/S2,30.0,84.792,51.676,2.865,22.05
1,S-S2#1,S/S2,30.0,65.201,128.779,3.484,16.419
1,S-S2#1,S/S2,30.0,60.534,277.614,3.804,14.866
1,S-S2#1,S/S2,30.0,39.747,288.581,5.464,12.416
1,S-S2#1,S/S2,30.0,35.479,249.741,2.664,11.389
1,S-S2#1,S/S2,30.0,51.935,349.594,4.617,16.133
1,S-S2#1,S/S2,30.0,71.658,430.13,7.075,18.405
1,S-S2#1,S/S2,30.0,76.988,266.147,7.908,21.845
1,S-S2#1,S/S2,30.0,45.466,196.561,9.437,14.805
1,S-S2#1,S/S2,30.0,20.882,24.402,11.118,7.323
1,S-S2#1,S/S2,30.0,12.78,12.74,7.049,5.24
1,S-S2#1,S/S2,30.0,21.645,226.075,3.143,14.221
1,S-S2#1,S/S2,30.0,10.431,104.131,4.619,8.988
1,S-S2#1,S/S2,30.0,14.368,159.946,9.254,9.003
1,S-S2#1,S/S2,30.0,56.957,35.876,7.541,25.949
1,S-S2#1,S/S2,30.0,59.95,55.272,15.347,25.078
1,S-S2#1,S/S2,30.0,66.423,86.384,16.577,23.638
1,S-S2#1,S/S2,30.0,59.014,171.629,20.97,18.025
1,S-S2#1,S/S2,30.0,56.366,57.178,8.868,19.916
1,S-S2#1,S/S2,30.0,47.494,198.86,2.519,28.052
1,S-S2#1,S/S2,30.0,32.948,252.941,2.607,62.816
1,S-S2#1,S/S2,30.0,2.057,1.995,1.75,141.754
1,S-S2#1,S/S2,30.0,4.067,14.69,2.906,23.853
1,S-S2#1,S/S2,30.0,30.022,73.377,16.017,31.675
1,S-S2#1,S/S2,30.0,79.878,155.062,34.799,42.815
1,S-S2#1,S/S2,30.0,64.691,340.497,3.443,32.862
1,S-S2#1,S/S2,30.0,44.127,156.62,5.339,34.976
1,S-S2#1,S/S2,30.0,10.66,119.895,4.456,9.167
1,S-S2#1,S/S2,30.0,14.553,174.976,28.021,8.018
1,S-S2#1,S/S2,30.0,69.763,203.146,0.798,28.319
1,S-S2#1,S/S2,30.0,65.021,268.605,0.894,23.19
1,S-S2#1,S/S2,30.0,59.996,39.649,4.802,23.639
1,S-S2#1,S/S2,30.0,23.42,102.511,1.529,12.924
1,S-S2#1,S/S2,30.0,44.981,332.667,2.449,69.589
1,S-S2#1,S/S2,30.0,13.083,64.721,1.796,19.922
1,S-S2#1,S/S2,30.0,30.456,170.934,8.363,17.322
1,S-S2#1,S/S2,30.0,39.894,173.308,18.763,19.783
1,S-S2#1,S/S2,30.0,16.027,240.597,1.248,11.695
1,S-S2#1,S/S2,30.0,3.027,169.255,0.537,9.254
1,S-S2#1,S/S2,30.0,9.64,9.846,2.04,90.371
1,S-S2#1,S/S2,30.0,8.566,9.459,1.815,82.806
1,S-S2#1,S/S2,30.0,6.47,25.373,0.685,94.401
1,S-S2#1,S/S2,30.0,3.474,18.832,1.484,17.478
1,S-S2#1,S/S2,30.0,6.748,17.554,0.634,23.921
1,S-S2#1,S/S2,30.0,9.256,12.504,0.164,34.511
1,S-S2#1,S/S2,30.0,1.478,15.31,0.358,8.992
1,S-S2#1,S/S2,30.0,21.592,68.534,11.407,27.295
1,S-S2#1,S/S2,30.0,3.248,94.029,6.1,1.796
1,S-S2#1,S/S2,30.0,29.069,245.236,10.693,9.91
1,S-S2#1,S/S2,30.0,80.689,484.234,105.285,27.351
1,S-S2#1,S/S2,30.0,43.41,209.568,1.402,20.353
1,S-S2#1,S/S2,30.0,20.372,172.557,1.166,17.18
1,S-S2#1,S/S2,30.0,31.661,21.803,2.272,47.476
1,S-S2#1,S/S2,30.0,8.377,8.74,2.03,13.053
1,S-S2#1,S/S2,30.0,11.189,3.884,4.655,20.758
1,S-S2#1,S/S2,30.0,13.628,15.615,3.233,28.419
1,S-S2#1,S/S2,30.0,30.555,9.271,1.657,68.676
1,S-S2#1,S/S2,30.0,21.605,16.0,5.075,61.623
1,S-S2#1,S/S2,30.0,1.273,29.506,2.143,5.033
1,S-S2#1,S/S2,30.0,3.126,23.094,2.194,12.417
1,S-S2#1,S/S2,30.0,1.991,29.495,1.848,6.254
1,S-S2#1,S/S2,30.0,20.592,32.611,1.664,58.334
1,S-S2#1,S/S2,30.0,4.478,34.763,1.881,9.032
1,S-S2#1,S/S2,30.0,13.385,91.832,8.174,12.059
1,S-S2#1,S/S2,30.0,14.741,130.094,2.768,8.478
1,S-S2#1,S/S2,30.0,43.702,215.173,3.725,19.674
1,S-S2#1,S/S2,30.0,56.479,121.217,8.832,24.246
1,S-S2#1,S/S2,30.0,54.051,336.84,2.031,26.281
1,S-S2#1,S/S2,30.0,39.722,70.774,2.259,19.862
1,S-S2#1,S/S2,30.0,53.032,249.032,2.289,35.123
1,S-S2#1,S/S2,30.0,71.859,103.123,4.944,33.626
1,S-S2#1,S/S2,30.0,52.019,272.911,2.39,23.073
1,S-S2#1,S/S2,30.0,51.465,27.18,2.558,21.343
1,S-S2#1,S/S2,30.0,42.722,260.731,5.255,20.542
1,S-S2#1,S/S2,30.0,43.952,177.462,11.559,23.639
1,S-S2#1,S/S2,30.0,37.282,107.125,6.287,17.043
1,S-S2#1,S/S2,30.0,18.276,62.325,4.708,7.638
1,S-S2#1,S/S2,30.0,18.467,173.463,3.043,6.222
1,S-S2#1,S/S2,30.0,23.008,442.316,3.052,7.154
1,S-S2#1,S/S2,30.0,21.744,419.808,5.804,6.641
1,S-S2#1,S/S2,30.0,8.232,341.503,4.826,2.755
1,S-S2#1,S/S2,30.0,14.763,392.377,3.685,7.522
1,S-S2#1,S/S2,30.0,48.684,269.563,2.251,50.989
1,S-S2#1,S/S2,30.0,1.709,63.546,1.518,28.728
1,S-S2#1,S/S2,30.0,1.461,2.757,0.589,41.387
1,S-S2#1,S/S2,30.0,6.218,55.289,0.285,10.692
1,S-S2#1,S/S2,30.0,13.387,82.883,3.811,10.593
1,S-S2#1,S/S2,30.0,27.229,183.043,1.758,12.689
1,S-S2#1,S/S2,30.0,27.521,322.754,4.279,11.687
1,S-S2#1,S/S2,30.0,25.292,252.821,4.103,13.127
1,S-S2#1,S/S2,30.0,23.507,303.321,7.165,14.668
1,S-S2#1,S/S2,30.0,11.798,76.562,5.35,8.166
1,S-S2#1,S/S2,30.0,28.545,141.66,15.236,15.329
1,S-S2#1,S/S2,30.0,38.925,60.51,9.616,17.896
1,S-S2#1,S/S2,30.0,20.59,103.029,3.935,8.358
1,S-S2#1,S/S2,30.0,7.481,347.46,2.763,2.732
1,S-S2#1,S/S2,30.0,5.24,236.789,4.849,1.762
1,S-S2#1,S/S2,30.0,47.746,464.963,13.291,14.505
1,S-S2#1,S/S2,30.0,89.421,47.533,8.894,29.559
1,S-S2#1,S/S2,30.0,69.983,150.726,6.705,22.886
1,S-S2#1,S/S2,30.0,5.248,82.846,3.793,1.693
1,S-S2#1,S/S2,30.0,34.577,64.351,7.966,10.616
1,S-S2#1,S/S2,30.0,47.799,194.996,4.743,18.032
1,S-S2#1,S/S2,30.0,41.422,218.669,2.768,29.174
1,S-S2#1,S/S2,30.0,23.883,184.85,2.55,41.312
1,S-S2#1,S/S2,30.0,1.317,2.123,1.421,86.475
1,S-S2#1,S/S2,30.0,11.911,38.832,0.841,29.591
1,S-S2#1,S/S2,30.0,22.043,115.847,3.239,15.4
1,S-S2#1,S/S2,30.0,35.099,179.178,4.576,16.783
1,S-S2#1,S/S2,30.0,30.727,291.908,2.727,14.435
1,S-S2#1,S/S2,30.0,35.686,103.992,4.626,16.562
1,S-S2#1,S/S2,30.0,59.609,166.991,5.199,24.663
1,S-S2#1,S/S2,30.0,67.982,302.284,5.564,23.953
1,S-S2#1,S/S2,30.0,61.145,261.871,12.5,23.159
1,S-S2#1,S/S2,30.0,45.362,77.066,13.359,17.734
1,S-S2#1,S/S2,30.0,35.385,5.885,11.575,13.222
1,S-S2#1,S/S2,30.0,18.888,26.581,12.968,7.081
1,S-S2#1,S/S2,30.0,5.201,44.667,6.536,2.369
1,S-S2#1,S/S2,30.0,11.393,117.774,12.797,6.115
1,S-S2#1,S/S2,30.0,18.032,112.015,1.815,9.567
1,S-S2#1,S/S2,30.0,34.411,124.848,4.215,13.527
1,S-S2#1,S/S2,30.0,77.065,146.689,8.554,29.15
1,S-S2#1,S/S2,30.0,93.255,108.628,8.367,40.806
1,S-S2#1,S/S2,30.0,101.534,135.902,5.142,52.156
1,S-S2#1,S/S2,30.0,33.875,118.569,9.446,16.057
1,S-S2#1,S/S2,30.0,21.061,318.817,5.765,8.062
1,S-S2#1,S/S2,30.0,49.472,140.456,14.452,16.305
1,S-S2#1,S/S2,30.0,46.071,252.946,10.592,13.792
1,S-S2#1,S/S2,30.0,46.87,34.53,9.079,15.419
1,S-S2#1,S/S2,30.0,84.127,105.449,9.928,29.626
1,S-S2#1,S/S2,30.0,106.206,69.828,15.317,38.842
1,S-S2#1,S/S2,30.0,35.509,57.865,14.403,11.016
1,S-S2#1,S/S2,30.0,35.533,382.051,13.325,9.397
1,S-S2#1,S/S2,30.0,72.532,659.715,12.284,16.907
1,S-S2#1,S/S2,30.0,68.65,70.126,15.083,14.917
1,S-S2#1,S/S2,30.0,80.685,22.885,12.823,17.378
1,S-S2#1,S/S2,30.0,44.577,89.813,13.298,11.173
1,S-S2#1,S/S2,30.0,24.265,232.86,6.261,9.093
1,S-S2#1,S/S2,30.0,23.803,286.181,2.419,20.1
1,S-S2#1,S/S2,30.0,21.272,33.717,5.441,21.926
1,S-S2#1,S/S2,30.0,36.382,215.808,9.915,16.949
1,S-S2#1,S/S2,30.0,43.941,273.06,12.552,12.076
1,S-S2#1,S/S2,30.0,84.434,82.004,23.44,18.961
1,S-S2#1,S/S2,30.0,74.367,35.368,29.196,16.418
1,S-S2#1,S/S2,30.0,23.563,83.637,13.336,6.122
1,S-S2#1,S/S2,30.0,38.816,250.956,5.633,15.973
1,S-S2#1,S/S2,30.0,38.079,225.38,5.316,29.987
1,S-S2#1,S/S2,30.0,13.21,22.906,7.603,8.521
1,S-S2#1,S/S2,30.0,42.858,262.802,6.294,16.304
1,S-S2#1,S/S2,30.0,31.125,51.523,8.27,11.671
1,S-S2#1,S/S2,30.0,7.784,259.828,2.087,4.99
1,S-S2#1,S/S2,30.0,11.583,180.239,1.097,32.414
1,S-S2#1,S/S2,30.0,22.841,73.043,3.742,28.411
1,S-S2#1,S/S2,30.0,62.566,212.267,10.051,29.518
1,S-S2#1,S/S2,30.0,66.245,245.694,11.984,19.75
1,S-S2#1,S/S2,30.0,41.755,66.387,7.389,13.61
1,S-S2#1,S/S2,30.0,8.56,228.709,2.595,4.587
1,S-S2#1,S/S2,30.0,44.889,72.549,5.511,27.225
1,S-S2#1,S/S2,30.0,75.592,226.959,11.117,27.084
1,S-S2#1,S/S2,30.0,123.931,284.954,18.939,27.184
1,S-S2#1,S/S2,30.0,111.959,147.018,16.739,21.885
1,S-S2#1,S/S2,30.0,7.75,169.67,8.995,2.01
1,S-S2#1,S/S2,30.0,63.176,336.259,2.826,28.937
1,S-S2#1,S/S2,30.0,41.68,166.026,1.666,48.978
1,S-S2#1,S/S2,30.0,18.068,82.008,2.561,17.178
1,S-S2#1,S/S2,30.0,30.38,179.201,4.014,16.762
1,S-S2#1,S/S2,30.0,51.663,257.025,4.737,22.45
1,S-S2#1,S/S2,30.0,60.903,39.939,7.564,25.519
1,S-S2#1,S/S2,30.0,28.525,333.135,3.416,14.077
1,S-S2#1,S/S2,30.0,61.666,137.953,7.467,37.69
1,S-S2#1,S/S2,30.0,50.463,190.368,12.253,48.562
1,S-S2#1,S/S2,30.0,50.813,94.163,12.027,55.797
1,S-S2#1,S/S2,30.0,23.539,109.239,5.788,20.04
1,S-S2#1,S/S2,30.0,24.484,146.6,7.029,16.761
1,S-S2#1,S/S2,30.0,24.129,108.74,4.727,16.154
1,S-S2#1,S/S2,30.0,32.463,122.632,5.174,17.183
1,S-S2#1,S/S2,30.0,29.737,287.804,4.907,15.539
1,S-S2#1,S/S2,30.0,41.329,253.732,2.339,17.199
1,S-S2#1,S/S2,30.0,83.446,377.505,6.723,26.468
1,S-S2#1,S/S2,30.0,127.285,564.91,5.521,29.326
1,S-S2#1,S/S2,30.0,64.231,117.116,8.231,14.816
1,S-S2#1,S/S2,30.0,51.396,130.646,8.488,11.952
1,S-S2#1,S/S2,30.0,102.565,177.938,16.027,23.588
1,S-S2#1,S/S2,30.0,32.295,82.405,16.784,8.189
1,S-S2#1,S/S2,30.0,45.585,258.754,15.475,14.288
1,S-S2#1,S/S2,30.0,56.092,162.136,10.89,28.241
1,S-S2#1,S/S2,30.0,18.033,152.78,3.919,10.493
1,S-S2#1,S/S2,30.0,4.099,139.363,4.624,2.097
1,S-S2#1,S/S2,30.0,100.717,355.187,4.234,27.999
1,S-S2#1,S/S2,30.0,202.831,291.082,21.842,36.368
1,S-S2#1,S/S2,30.0,225.255,254.793,17.055,33.992
1,S-S2#1,S/S2,30.0,183.454,213.083,4.508,27.346
1,S-S2#1,S/S2,30.0,112.356,237.089,2.738,19.808
1,S-S2#1,S/S2,30.0,39.97,203.794,1.83,8.48
1,S-S2#1,S/S2,30.0,21.261,48.913,4.168,5.668
1,S-S2#1,S/S2,30.0,53.005,177.576,1.163,14.551
1,S-S2#1,S/S2,30.0,41.691,28.756,3.367,11.835
1,S-S2#1,S/S2,30.0,37.452,21.26,6.296,10.233
1,S-S2#1,S/S2,30.0,77.376,282.14,2.105,20.753
1,S-S2#1,S/S2,30.0,74.959,49.056,2.013,19.387
1,S-S2#1,S/S2,30.0,26.203,185.164,2.215,6.757
1,S-S2#1,S/S2,30.0,36.526,285.659,4.986,8.965
1,S-S2#1,S/S2,30.0,51.077,81.834,3.406,12.026
1,S-S2#1,S/S2,30.0,18.796,183.63,4.971,4.439
1,S-S2#1,S/S2,30.0,34.909,276.602,8.458,9.449
1,S-S2#1,S/S2,30.0,55.192,240.765,2.921,17.933
1,S-S2#1,S/S2,30.0,39.715,50.089,8.436,13.645
1,S-S2#1,S/S2,30.0,21.413,120.312,4.679,8.466
1,S-S2#1,S/S2,30.0,54.566,191.212,15.094,30.99
1,S-S2#1,S/S2,30.0,39.083,40.922,15.553,31.553
1,S-S2#1,S/S2,30.0,84.205,113.745,11.149,76.745
1,S-S2#1,S/S2,30.0,250.751,121.345,193.501,237.13
1,S-S2#1,S/S2,30.0,39.891,87.474,15.75,45.944
1,S-S2#1,S/S2,30.0,43.948,11.213,17.509,36.134
1,S-S2#1,S/S2,30.0,97.413,157.715,27.927,37.59
1,S-S2#1,S/S2,30.0,168.897,281.558,3.921,40.562
1,S-S2#1,S/S2,30.0,155.907,321.798,5.906,29.918
1,S-S2#1,S/S2,30.0,184.297,329.851,3.095,30.681
1,S-S2#1,S/S2,30.0,239.769,565.181,5.653,36.616
1,S-S2#1,S/S2,30.0,259.333,331.754,0.513,36.961
1,S-S2#1,S/S2,30.0,210.288,132.428,12.399,29.913
1,S-S2#1,S/S2,30.0,76.43,243.412,10.146,13.384
1,S-S2#1,S/S2,30.0,95.804,216.036,10.202,16.897
1,S-S2#1,S/S2,30.0,219.654,196.648,13.922,35.859
1,S-S2#1,S/S2,30.0,319.586,222.745,16.147,41.799
1,S-S2#1,S/S2,30.0,300.356,45.956,20.748,38.247
1,S-S2#1,S/S2,30.0,292.728,408.163,34.046,37.125
1,S-S2#1,S/S2,30.0,377.087,527.819,41.417,47.221
1,S-S2#1,S/S2,30.0,351.366,115.423,39.362,41.58
1,S-S2#1,S/S2,30.0,303.517,154.115,23.737,35.688
1,S-S2#1,S/S2,30.0,201.488,187.412,22.309,26.901
1,S-S2#1,S/S2,30.0,35.666,331.191,14.052,6.577
1,S-S2#1,S/S2,30.0,82.919,442.038,13.727,21.648
1,S-S2#1,S/S2,30.0,47.745,214.634,10.647,15.8
1,S-S2#1,S/S2,30.0,49.348,124.563,5.804,17.17
1,S-S2#1,S/S2,30.0,75.554,414.981,3.469,31.244
1,S-S2#1,S/S2,30.0,65.938,369.877,9.738,27.771
1,S-S2#1,S/S2,30.0,64.13,41.772,9.064,28.542
1,S-S2#1,S/S2,30.0,50.138,172.512,1.606,23.841
1,S-S2#1,S/S2,30.0,48.819,327.707,1.724,23.687
1,S-S2#1,S/S2,30.0,56.803,337.444,3.002,24.897
1,S-S2#1,S/S2,30.0,67.271,160.369,6.503,26.603
1,S-S2#1,S/S2,30.0,78.858,32.863,2.72,41.169
1,S-S2#1,S/S2,30.0,132.04,186.915,29.501,103.581
1,S-S2#1,S/S2,30.0,160.6,96.083,41.931,331.129
1,S-S2#1,S/S2,30.0,32.755,64.504,40.562,45.761
1,S-S2#1,S/S2,30.0,302.342,124.564,268.633,209.916
1,S-S2#1,S/S2,30.0,494.036,217.271,451.018,215.156
1,S-S2#1,S/S2,30.0,78.878,207.663,1.786,30.538
1,S-S2#1,S/S2,30.0,76.614,109.905,1.946,30.041
1,S-S2#1,S/S2,30.0,82.216,350.795,1.197,33.739
1,S-S2#1,S/S2,30.0,124.05,205.77,0.946,48.267
1,S-S2#1,S/S2,30.0,101.31,191.06,4.547,47.579
1,S-S2#1,S/S2,30.0,85.416,258.32,4.703,44.899
1,S-S2#1,S/S2,30.0,65.905,113.693,4.487,42.634
1,S-S2#1,S/S2,30.0,88.882,248.609,1.65,46.698
1,S-S2#1,S/S2,30.0,35.639,122.103,23.67,19.916
1,S-S2#1,S/S2,30.0,52.577,175.417,3.998,33.332
1,S-S2#1,S/S2,30.0,48.48,146.477,5.12,26.4
1,S-S2#1,S/S2,30.0,53.21,321.685,10.905,25.544
1,S-S2#1,S/S2,30.0,20.168,86.014,4.273,9.216
1,S-S2#1,S/S2,30.0,17.082,187.402,8.307,9.842
1,S-S2#1,S/S2,30.0,52.999,136.242,5.94,28.789
1,S-S2#1,S/S2,30.0,90.189,296.17,4.458,45.249
1,S-S2#1,S/S2,30.0,62.321,108.519,3.454,34.907
1,S-S2#1,S/S2,30.0,22.573,177.161,3.838,14.169
1,S-S2#1,S/S2,30.0,9.732,303.714,5.011,4.718
1,S-S2#1,S/S2,30.0,38.076,250.135,0.738,15.818
1,S-S2#1,S/S2,30.0,48.167,93.31,4.538,20.228
1,S-S2#1,S/S2,30.0,73.133,211.723,8.164,44.409
1,S-S2#1,S/S2,30.0,85.023,120.257,31.881,77.171
1,S-S2#1,S/S2,30.0,76.541,136.99,38.779,114.813
1,S-S2#1,S/S2,30.0,156.6,30.196,120.959,193.651
1,S-S2#1,S/S2,30.0,188.75,47.884,155.136,188.216
1,S-S2#1,S/S2,30.0,33.752,62.546,2.021,40.583
1,S-S2#1,S/S2,30.0,17.718,85.136,3.769,48.86
1,S-S2#1,S/S2,30.0,9.991,33.487,2.967,25.271
1,S-S2#1,S/S2,30.0,331.435,197.057,395.63,163.258
1,S-S2#1,S/S2,30.0,603.194,357.372,718.104,163.981
1,S-S2#1,S/S2,30.0,133.187,213.898,10.157,26.473
1,S-S2#1,S/S2,30.0,136.571,419.988,18.283,25.662
1,S-S2#1,S/S2,30.0,126.445,218.133,9.195,23.533
1,S-S2#1,S/S2,30.0,117.417,109.489,9.114,22.063
1,S-S2#1,S/S2,30.0,40.571,203.271,9.066,8.464
1,S-S2#1,S/S2,30.0,80.776,749.485,4.412,16.384
1,S-S2#1,S/S2,30.0,191.892,689.833,6.75,34.248
1,S-S2#1,S/S2,30.0,265.053,433.232,19.798,39.614
1,S-S2#1,S/S2,30.0,288.616,122.635,15.705,38.611
1,S-S2#1,S/S2,30.0,293.961,126.44,18.333,38.422
1,S-S2#1,S/S2,30.0,239.94,164.777,15.05,32.216
1,S-S2#1,S/S2,30.0,132.799,199.152,12.945,20.32
1,S-S2#1,S/S2,30.0,52.255,292.153,7.332,9.583
1,S-S2#1,S/S2,30.0,16.666,237.246,6.305,3.938
1,S-S2#1,S/S2,30.0,23.33,131.861,6.191,7.387
1,S-S2#1,S/S2,30.0,28.637,300.988,0.779,11.077
1,S-S2#1,S/S2,30.0,82.701,280.671,1.632,35.171
1,S-S2#1,S/S2,30.0,81.214,96.615,6.393,31.179
1,S-S2#1,S/S2,30.0,92.086,174.271,4.801,42.78
1,S-S2#1,S/S2,30.0,134.048,140.098,4.413,74.141
1,S-S2#1,S/S2,30.0,163.4,46.219,5.44,116.41
1,S-S2#1,S/S2,30.0,79.674,41.32,4.334,65.657
1,S-S2#1,S/S2,30.0,45.934,7.353,3.17,37.034
1,S-S2#1,S/S2,30.0,144.767,76.57,5.021,117.007
1,S-S2#1,S/S2,30.0,135.729,48.627,4.353,81.42
1,S-S2#1,S/S2,30.0,100.729,15.292,0.249,53.08
1,S-S2#1,S/S2,30.0,64.14,74.424,0.146,29.017
1,S-S2#1,S/S2,30.0,50.557,148.708,3.944,21.897
1,S-S2#1,S/S2,30.0,44.419,84.219,3.011,23.546
1,S-S2#1,S/S2,30.0,11.078,119.242,2.513,9.897
1,S-S2#1,S/S2,30.0,7.381,42.721,3.76,7.93
1,S-S2#1,S/S2,30.0,8.191,4.793,1.014,7.154
1,S-S2#1,S/S2,30.0,12.82,24.13,5.613,8.18
1,S-S2#1,S/S2,30.0,29.028,240.716,6.614,17.822
1,S-S2#1,S/S2,30.0,49.122,47.238,6.839,32.243
1,S-S2#1,S/S2,30.0,41.069,160.263,2.921,35.317
1,S-S2#1,S/S2,30.0,28.307,77.098,9.786,35.817
1,S-S2#1,S/S2,30.0,47.356,105.548,6.034,52.268
1,S-S2#1,S/S2,30.0,231.734,98.458,189.868,180.167
1,S-S2#1,S/S2,30.0,41.465,231.083,9.824,21.818
1,S-S2#1,S/S2,30.0,73.321,208.378,7.693,29.41
1,S-S2#1,S/S2,30.0,41.054,332.174,6.856,17.726
1,S-S2#1,S/S2,30.0,15.099,231.293,2.137,6.77
1,S-S2#1,S/S2,30.0,19.251,131.978,4.158,9.857
1,S-S2#1,S/S2,30.0,33.663,51.811,5.4,13.442
1,S-S2#1,S/S2,30.0,18.57,270.151,5.837,7.544
1,S-S2#1,S/S2,30.0,27.234,292.357,5.127,12.996
1,S-S2#1,S/S2,30.0,28.845,290.505,5.757,14.358
1,S-S2#1,S/S2,30.0,37.054,106.545,5.267,20.161
1,S-S2#1,S/S2,30.0,42.484,156.453,2.483,21.586
